"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","AJB7ye","AJB7ye 2","doJOZc","W4Efsd 6","A1zNzb href","J8zHNe","ah5Ghc 4","ah5Ghc 5"
"https://www.google.com/maps/place/SOD+Cafe/data=!4m7!3m6!1s0x31da17dbd02275e7:0x381da1ead49e8e9f!8m2!3d1.3511522!4d103.835513!16s%2Fg%2F11qyp_67yt!19sChIJ53Ui0NsX2jERn46e1OqhHTg?authuser=0&hl=en&rclk=1","SOD Cafe","4.7","(412)","Cafe","·","183 Upper Thomson Road, Longhaus, #01-05","","Closed","https://lh3.googleusercontent.com/p/AF1QipPvzceg1W8UAXILc2tPlb4TAYnfpfbnTbHYitbS=w147-h92-k-no","","Dine-in","Takeaway","No-contact delivery","·","$10–20","","⋅ Opens 10:30 am Wed","","","",""
"https://www.google.com/maps/place/Nassim+Hill+Bakery+Bistro+Bar/data=!4m7!3m6!1s0x31da198a60360193:0x2bd422fc6e3710e2!8m2!3d1.3056534!4d103.8231134!16s%2Fg%2F1hhh5dkyp!19sChIJkwE2YIoZ2jER4hA3bvwi1Cs?authuser=0&hl=en&rclk=1","Nassim Hill Bakery Bistro Bar","4.2","(1,391)","Cafe","·","·","56 Tanglin Rd, #01-03","Closes soon","https://lh3.googleusercontent.com/p/AF1QipMpy_eZCLlrIcaTOLCuwL_XTJIQjh4CTO_EZptv=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Good food,","dog friendly","and warm services!""","·","$30–40","","⋅ 10 pm ⋅ Opens 8 am Wed","https://www.google.com/maps/reserve/v/dine/c/bpmpzyQU71g?source=pa&opi=79508299&hl=en-MY&gei=SQ8aaK6lHa_34-EPmO7HqQE&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dmy%26pb%3D!4m12!1m3!1d64824.982750165604!2d101.75555871527452!3d3.062071495034847!2m3!1f0!2f0!3f0!3m2!1i1707!2i781!4f13.1!7i20!8i60!10b1!12m25!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s5w4aaLDeItqc4-EPnKTomQk:444!2s1i:0,t:246204,p:5w4aaLDeItqc4-EPnKTomQk:444!7e81!12e22!17s5w4aaLDeItqc4-EPnKTomQk:445!24m107!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i781!1m6!1m2!1i1657!2i0!2m2!1i1707!2i781!1m6!1m2!1i0!2i0!2m2!1i1707!2i20!1m6!1m2!1i0!2i761!2m2!1i1707!2i781!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e9!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop%2Brated!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i732%26q%3Ddog%2Bfriendly%2Bcafe%2Bsingapore%26ech%3D5%26psi%3D5w4aaLDeItqc4-EPnKTomQk.1746538216970.1","Reserve a table","",""
"https://www.google.com/maps/place/Glasshouse/data=!4m7!3m6!1s0x31da19a4418be899:0x9c4b2fe5f78e38f4!8m2!3d1.2955796!4d103.8523151!16s%2Fg%2F11f0kspc66!19sChIJmeiLQaQZ2jER9DiO9-UvS5w?authuser=0&hl=en&rclk=1","Glasshouse","4.3","(1,144)","Cafe","·","30 Victoria St, #01-03 CHIJMES","","Closed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrZzlkng_hVwE5hTsZYQBbSPCxlCkAqh0DBSYmWLNQoI_YGgmrxI7KKt8s0PCyMbeAk4tRQGptKnhnP9idAtBvSLS2LcUSHMYbATwGhZV4O9fh7Bmm_YmvM_mQBvGVDF_5ctLY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They also have a","pet friendly","area outside for your fur kids.""","·","$20–30","","⋅ Opens 8 am Wed","https://www.google.com/maps/reserve/v/dine/c/fF5rIc6nXao?source=pa&opi=79508299&hl=en-MY&gei=SQ8aaK6lHa_34-EPmO7HqQE&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dmy%26pb%3D!4m12!1m3!1d64824.982750165604!2d101.75555871527452!3d3.062071495034847!2m3!1f0!2f0!3f0!3m2!1i1707!2i781!4f13.1!7i20!8i60!10b1!12m25!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s5w4aaLDeItqc4-EPnKTomQk:444!2s1i:0,t:246204,p:5w4aaLDeItqc4-EPnKTomQk:444!7e81!12e22!17s5w4aaLDeItqc4-EPnKTomQk:445!24m107!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i781!1m6!1m2!1i1657!2i0!2m2!1i1707!2i781!1m6!1m2!1i0!2i0!2m2!1i1707!2i20!1m6!1m2!1i0!2i761!2m2!1i1707!2i781!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e9!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop%2Brated!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i732%26q%3Ddog%2Bfriendly%2Bcafe%2Bsingapore%26ech%3D5%26psi%3D5w4aaLDeItqc4-EPnKTomQk.1746538216970.1","Reserve a table","",""
"https://www.google.com/maps/place/Enchanted+Cafe+Rangoon+Road/data=!4m7!3m6!1s0x31da19c5af5b8dc9:0xc27d0d8d1ba9435b!8m2!3d1.3142982!4d103.8542027!16s%2Fg%2F11g6rkv5pj!19sChIJyY1br8UZ2jERW0OpG40NfcI?authuser=0&hl=en&rclk=1","Enchanted Cafe Rangoon Road","4.2","(1,016)","Cafe","·","88 Rangoon Rd, #01-04","Quaint 24-hour spot for coffee & treats","Open 24 hours","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxrrIPBAJZ8C2_Z0MrKbhotrUgmMhFL9kcHxn8StJTcLsvIvf4neJ3LeQk6WbcemZjWUJL1Mkk7r_MRAZJLr3G2-8tWzJaQbOmB11v2GCH0Z_iacvZyTSPLUdqe_6rQtLdKzEBHw=w80-h106-k-no","","Dine-in","Takeaway","Delivery","·","$10–30","","","","","",""
"https://www.google.com/maps/place/Glasshouse/data=!4m7!3m6!1s0x31da19a4418be899:0x9c4b2fe5f78e38f4!8m2!3d1.2955796!4d103.8523151!16s%2Fg%2F11f0kspc66!19sChIJmeiLQaQZ2jER9DiO9-UvS5w?authuser=0&hl=en&rclk=1","Glasshouse","4.3","(1,144)","Cafe","·","30 Victoria St, #01-03 CHIJMES","","Closed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNhzmY1V-79Wci4OVfc-RlDpBW3F5ncixU6M-jZp8VbVrcpm0UxQrRmqFrAaw_U2Aol2CBP99uB3LNkzv4I0Af27alkmBTTyFGqUJ6-y9OALra7lwdanujWp84K2ZTc5olgJAR=w194-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""They also have a","pet friendly","area outside for your fur kids.""","·","$20–30","","⋅ Opens 8 am Wed","https://www.google.com/maps/reserve/v/dine/c/fF5rIc6nXao?source=pa&opi=79508299&hl=en-MY&gei=SQ8aaK6lHa_34-EPmO7HqQE&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dmy%26pb%3D!4m12!1m3!1d64824.982750165604!2d101.75555871527452!3d3.062071495034847!2m3!1f0!2f0!3f0!3m2!1i1707!2i781!4f13.1!7i20!8i60!10b1!12m25!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s5w4aaLDeItqc4-EPnKTomQk:444!2s1i:0,t:246204,p:5w4aaLDeItqc4-EPnKTomQk:444!7e81!12e22!17s5w4aaLDeItqc4-EPnKTomQk:445!24m107!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i781!1m6!1m2!1i1657!2i0!2m2!1i1707!2i781!1m6!1m2!1i0!2i0!2m2!1i1707!2i20!1m6!1m2!1i0!2i761!2m2!1i1707!2i781!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e9!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop%2Brated!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i732%26q%3Ddog%2Bfriendly%2Bcafe%2Bsingapore%26ech%3D5%26psi%3D5w4aaLDeItqc4-EPnKTomQk.1746538216970.1","Reserve a table","",""
"https://www.google.com/maps/place/Enchanted+Cafe+Rangoon+Road/data=!4m7!3m6!1s0x31da19c5af5b8dc9:0xc27d0d8d1ba9435b!8m2!3d1.3142982!4d103.8542027!16s%2Fg%2F11g6rkv5pj!19sChIJyY1br8UZ2jERW0OpG40NfcI?authuser=0&hl=en&rclk=1","Enchanted Cafe Rangoon Road","4.2","(1,016)","Cafe","·","88 Rangoon Rd, #01-04","Quaint 24-hour spot for coffee & treats","Open 24 hours","https://lh3.googleusercontent.com/p/AF1QipOWldW1DuzfyW77lB8OMY4Ko-21pAwRK_Z8-_Xh=w137-h92-k-no","","Dine-in","Takeaway","Delivery","·","$10–30","","","https://www.google.com/maps/reserve/v/dine/c/5112h0sufdo?source=pa&opi=79508299&hl=en-MY&gei=SQ8aaK6lHa_34-EPmO7HqQE&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dmy%26pb%3D!4m12!1m3!1d64824.982750165604!2d101.75555871527452!3d3.062071495034847!2m3!1f0!2f0!3f0!3m2!1i1707!2i781!4f13.1!7i20!8i60!10b1!12m25!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s5w4aaLDeItqc4-EPnKTomQk:444!2s1i:0,t:246204,p:5w4aaLDeItqc4-EPnKTomQk:444!7e81!12e22!17s5w4aaLDeItqc4-EPnKTomQk:445!24m107!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i781!1m6!1m2!1i1657!2i0!2m2!1i1707!2i781!1m6!1m2!1i0!2i0!2m2!1i1707!2i20!1m6!1m2!1i0!2i761!2m2!1i1707!2i781!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e9!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop%2Brated!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i732%26q%3Ddog%2Bfriendly%2Bcafe%2Bsingapore%26ech%3D5%26psi%3D5w4aaLDeItqc4-EPnKTomQk.1746538216970.1","Reserve a table","",""
"https://www.google.com/maps/place/Tenplus/data=!4m7!3m6!1s0x31da0f2a0b732a13:0x3f8d1945b139be6!8m2!3d1.3838021!4d103.7266774!16s%2Fg%2F11tmsspk1d!19sChIJEypzCyoP2jER5psTW5TR-AM?authuser=0&hl=en&rclk=1","Tenplus","4.6","(917)","Cafe","·","·","65 Sungei Tengah Rd","Open","https://lh3.googleusercontent.com/p/AF1QipM0p7cxR5MXPCU1apQkSxM0-XgzB_Cuq_8Xr01R=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pet-friendly cafe","- saw pawrents bring","·","$20–30","","⋅ Closes 11 pm","","","dogs","& cats (on leash) for a day out."""
"https://www.google.com/maps/place/Little+Farms+Cafe,+Valley+Point/data=!4m7!3m6!1s0x31da19815bde7345:0xc084ff86b20d3b28!8m2!3d1.2928755!4d103.827015!16s%2Fg%2F11gfjdfmbx!19sChIJRXPeW4EZ2jERKDsNsob_hMA?authuser=0&hl=en&rclk=1","Little Farms Cafe, Valley Point","4.2","(475)","Cafe","·","·","491 River Valley Rd, #01-25","Closed","https://lh3.googleusercontent.com/p/AF1QipOGZCzPSTafbmQDBCUaPhAF2Of8Db3dpJq3GQim=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lovely dining environment and the outdoor section is","pet-friendly",".""","","","","⋅ Opens 7:30 am Wed","","","",""
"https://www.google.com/maps/place/Baker+%26+Cook+-+Namly/data=!4m7!3m6!1s0x31da1a74e70067b1:0x20b3675e0c56bf9d!8m2!3d1.3239948!4d103.7968128!16s%2Fg%2F11cpmpq68y!19sChIJsWcA53Qa2jERnb9WDF5nsyA?authuser=0&hl=en&rclk=1","Baker & Cook - Namly","4.2","(235)","Cafe","·","·","64 Namly Pl","Closed","https://lh3.googleusercontent.com/p/AF1QipMdJ4FDDz-kJ8YjK0nzsbOLBGU8b7cr18a8ZstH=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very","dog friendly","with out door seat's and water bowls for","·","$10–20","","⋅ Opens 7:30 am Wed","","","dog",""""
"https://www.google.com/maps/place/Flourish+Bakehouse/data=!4m7!3m6!1s0x31da1b1278e628f5:0xe030b67b3ee333e2!8m2!3d1.2962946!4d103.8499767!16s%2Fg%2F11rcn4r1j7!19sChIJ9SjmeBIb2jER4jPjPnu2MOA?authuser=0&hl=en&rclk=1","Flourish Bakehouse","4.5","(147)","Cafe","·","70 Stamford Rd, #01-22A Li Ka Shing Library","","Closed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrMNDOvFK38uMsBjzyHvQhU4f_gbH0HAGqMWKfTsat9ns9wNffCKivtK922h4f4YBnDmtTJ3Le5HVN_07MEUipGy_lTXg0FrSxlwWHWy2HVTqopmIK1TM18Mh57wAJDzvQHYH1DSQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Big outdoor area, quaint little","cafe","and","·","$10–20","","⋅ Opens 8 am Wed","","","pet friendly","."""
"https://www.google.com/maps/place/Whisk+%26+Paddle+%28Bt+Gombak+Park%29/data=!4m7!3m6!1s0x31da112f9b9f649d:0x37596684b6a958ea!8m2!3d1.3673836!4d103.7510639!16s%2Fg%2F11q8x58c6q!19sChIJnWSfmy8R2jER6liptoRmWTc?authuser=0&hl=en&rclk=1","Whisk & Paddle (Bt Gombak Park)","4.2","(632)","Cafe","·","·","816 Bukit Batok West Ave. 5, #01-01","Closed","https://lh3.googleusercontent.com/p/AF1QipPkHsb1V1q6SUFd2JzBGHJzo8ugWaU1erADyvPO=w150-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It would be an immediate 5-star review if it was","pet friendly",".""","·","$20–30","","⋅ Opens 12 pm Wed","https://www.google.com/maps/reserve/v/dine/c/LvpdfCx4YhA?source=pa&opi=79508299&hl=en-MY&gei=SQ8aaK6lHa_34-EPmO7HqQE&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dmy%26pb%3D!4m12!1m3!1d64824.982750165604!2d101.75555871527452!3d3.062071495034847!2m3!1f0!2f0!3f0!3m2!1i1707!2i781!4f13.1!7i20!8i60!10b1!12m25!1m5!18b1!30b1!31m1!1b1!34e1!2m3!5m1!6e2!20e3!4b0!10b1!12b1!13b1!16b1!17m1!3e1!20m4!5e2!6b1!8b1!14b1!46m1!1b0!96b1!19m4!2m3!1i360!2i120!4i8!20m48!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m33!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!1m3!1e9!2b1!3e2!2b1!9b0!22m5!1s5w4aaLDeItqc4-EPnKTomQk:444!2s1i:0,t:246204,p:5w4aaLDeItqc4-EPnKTomQk:444!7e81!12e22!17s5w4aaLDeItqc4-EPnKTomQk:445!24m107!1m32!13m9!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!25b1!18m21!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!17b1!20b1!21b1!22b1!25b1!27m1!1b0!28b0!32b1!33m1!1b1!34b0!36e1!10m1!8e3!11m1!3e1!14m1!3b0!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m1!1b1!65m5!3m4!1m3!1m2!1i224!2i298!72m22!1m8!2b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!4b1!8m10!1m6!4m1!1e1!4m1!1e3!4m1!1e4!3sother_user_google_review_posts__and__hotel_and_vr_partner_review_posts!6m1!1e1!9b1!89b1!98m3!1b1!2b1!3b1!103b1!113b1!114m3!1b1!2m1!1b1!117b1!122m1!1b1!125b0!126b1!127b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i530!2i781!1m6!1m2!1i1657!2i0!2m2!1i1707!2i781!1m6!1m2!1i0!2i0!2m2!1i1707!2i20!1m6!1m2!1i0!2i761!2m2!1i1707!2i781!34m19!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!31b1!37m1!1e81!42b1!46m1!1e9!47m0!49m10!3b1!6m2!1b1!2b1!7m2!1e3!2b1!8b1!9b1!10e2!50m26!1m21!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAcoAg!10m2!3m1!1e1!2m7!1u2!4sTop%2Brated!5e1!9s0ahUKEwio0rCX-o6NAxUwzjgGHazrHaAQ_KkBCAgoAw!10m2!2m1!1e1!3m1!1u3!3m1!1u2!4BIAE!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m3!7b1!10b1!14b1!69i732%26q%3Ddog%2Bfriendly%2Bcafe%2Bsingapore%26ech%3D5%26psi%3D5w4aaLDeItqc4-EPnKTomQk.1746538216970.1","Reserve a table","",""
